Industry,Year-Month,Value,percentage change
Ambulatory health care services,2018-08,7494.8,0.1817890178046344
Ambulatory health care services,2018-09,7502.7,0.1054064151144729
Ambulatory health care services,2018-10,7515.9,0.1759366628013792
Ambulatory health care services,2018-11,7530.2,0.19026330845275385
Ambulatory health care services,2018-12,7563.7,0.4448753021168095
Ambulatory health care services,2019-01,7591.0,0.36093446329177326
Ambulatory health care services,2019-02,7608.8,0.2344882097220502
Ambulatory health care services,2019-03,7634.2,0.33382399327095413
Ambulatory health care services,2019-04,7654.4,0.26459877917790475
Ambulatory health care services,2019-05,7674.2,0.25867474916387856
Ambulatory health care services,2019-06,7694.1,0.2593104167209592
Ambulatory health care services,2019-07,7715.6,0.2794348916702383
Ambulatory health care services,2019-08,7735.4,0.2566229457203528
Ambulatory health care services,2019-09,7758.1,0.2934560591566049
Ambulatory health care services,2019-10,7769.6,0.14823217024786395
Ambulatory health care services,2019-11,7800.5,0.39770387149917763
Ambulatory health care services,2019-12,7823.2,0.2910069867316123
Ambulatory health care services,2020-01,7848.0,0.3170058288168631
Ambulatory health care services,2020-02,7868.5,0.26121304791029143
Ambulatory health care services,2020-03,7788.4,-1.0179830971595694
Ambulatory health care services,2020-04,6527.9,-16.184325407015564
Ambulatory health care services,2020-05,6936.2,6.254691401522705
Ambulatory health care services,2020-06,7313.6,5.44101957844354
Ambulatory health care services,2020-07,7444.6,1.7911835484576644
Ambulatory health care services,2020-08,7534.9,1.2129597291996808
Ambulatory health care services,2020-09,7604.7,0.9263560233048862
Ambulatory health care services,2020-10,7660.5,0.7337567556905622
Ambulatory health care services,2020-11,7698.9,0.5012727628744829
Ambulatory health care services,2020-12,7729.2,0.3935627167517497
Ambulatory health care services,2021-01,7722.2,-0.09056564715623772
Ambulatory health care services,2021-02,7753.8,0.4092098106757147
Ambulatory health care services,2021-03,7793.4,0.5107173256983621
Ambulatory health care services,2021-04,7822.5,0.3733928708907541
Ambulatory health care services,2021-05,7846.5,0.3068072866730498
Ambulatory health care services,2021-06,7849.5,0.038233607340854014
Ambulatory health care services,2021-07,7870.2,0.26371106439899705
Ambulatory health care services,2021-08,7873.6,0.04320093517318213
Ambulatory health care services,2021-09,7901.4,0.353078642552318
Ambulatory health care services,2021-10,7931.6,0.38221074746247474
Ambulatory health care services,2021-11,7951.5,0.2508951535629578
Ambulatory health care services,2021-12,7960.6,0.11444381563228134
Ambulatory health care services,2022-01,7974.7,0.17712232746274204
Ambulatory health care services,2022-02,8020.2,0.5705543782211331
Ambulatory health care services,2022-03,8037.7,0.2181990474052986
Ambulatory health care services,2022-04,8063.3,0.31849907311793935
Ambulatory health care services,2022-05,8076.6,0.16494487368694521
Ambulatory health care services,2022-06,8103.0,0.32687021766584223
Ambulatory health care services,2022-07,8150.9,0.5911390842897601
Ambulatory health care services,2022-08,8166.8,0.1950704830141481
Ambulatory health care services,2022-09,8185.7,0.23142479306459407
Ambulatory health care services,2022-10,8228.9,0.5277496121284697
Ambulatory health care services,2022-11,8259.4,0.3706449221645647
Ambulatory health care services,2022-12,8289.7,0.3668547352108087
Ambulatory health care services,2023-01,8317.7,0.3377685561600563
Ambulatory health care services,2023-02,8335.7,0.21640597761400926
Ambulatory health care services,2023-03,8356.5,0.24952913372602303
Ambulatory health care services,2023-04,8377.0,0.24531801591576308
Ambulatory health care services,2023-05,8404.6,0.32947355855319493
Ambulatory health care services,2023-06,8435.0,0.361706684434715
Ambulatory health care services,2023-07,8471.8,0.43627741553051713
Ambulatory health care services,2023-08,8505.6,0.3989707028022593
Ambulatory health care services,2023-09,8537.4,0.3738713318284237
Ambulatory health care services,2023-10,8560.5,0.27057417949258866
Ambulatory health care services,2023-11,8604.5,0.5139886688861672
Ambulatory health care services,2023-12,8635.0,0.3544656865593687
"Amusement, gambling, and recreation industries",2014-01,1497.1,
"Amusement, gambling, and recreation industries",2014-02,1501.1,0.2671832208937186
"Amusement, gambling, and recreation industries",2014-03,1493.9,-0.4796482579441652
"Amusement, gambling, and recreation industries",2014-04,1499.2,0.3547760894303531
"Amusement, gambling, and recreation industries",2014-05,1514.1,0.9938633938100239
"Amusement, gambling, and recreation industries",2014-06,1506.9,-0.4755300178323596
"Amusement, gambling, and recreation industries",2014-07,1513.5,0.4379852677682594
"Amusement, gambling, and recreation industries",2014-08,1508.3,-0.3435744962008602
"Amusement, gambling, and recreation industries",2014-09,1512.8,0.29834913478750114
"Amusement, gambling, and recreation industries",2014-10,1526.6,0.9122157588577373
"Amusement, gambling, and recreation industries",2014-11,1523.7,-0.1899646272762956
"Amusement, gambling, and recreation industries",2014-12,1531.0,0.47909693509220475
"Amusement, gambling, and recreation industries",2015-01,1529.2,-0.11757021554539282
"Amusement, gambling, and recreation industries",2015-02,1537.9,0.5689249280669717
"Amusement, gambling, and recreation industries",2015-03,1534.4,-0.2275830678197588
"Amusement, gambling, and recreation industries",2015-04,1545.0,0.69082377476537
"Amusement, gambling, and recreation industries",2015-05,1571.8,1.7346278317152075
"Amusement, gambling, and recreation industries",2015-06,1559.5,-0.7825423081816996
"Amusement, gambling, and recreation industries",2015-07,1564.1,0.2949663353638998
"Amusement, gambling, and recreation industries",2015-08,1564.4,0.01918035931207651
"Amusement, gambling, and recreation industries",2015-09,1583.2,1.2017386857581247
"Amusement, gambling, and recreation industries",2015-10,1573.5,-0.6126831733198612
"Amusement, gambling, and recreation industries",2015-11,1589.9,1.042262472195743
"Amusement, gambling, and recreation industries",2015-12,1586.2,-0.23271903893327117
"Amusement, gambling, and recreation industries",2016-01,1584.5,-0.10717437901903715
"Amusement, gambling, and recreation industries",2016-02,1595.2,0.6752918901861804
"Amusement, gambling, and recreation industries",2016-03,1608.7,0.8462888665998092
"Amusement, gambling, and recreation industries",2016-04,1614.1,0.33567476844655886
"Amusement, gambling, and recreation industries",2016-05,1619.4,0.32835635958119447
"Amusement, gambling, and recreation industries",2016-06,1624.9,0.3396319624552335
"Amusement, gambling, and recreation industries",2016-07,1630.0,0.3138654686442255
"Amusement, gambling, and recreation industries",2016-08,1637.4,0.45398773006135595
"Amusement, gambling, and recreation industries",2016-09,1639.1,0.10382313423720202
"Amusement, gambling, and recreation industries",2016-10,1643.2,0.25013727045331
"Amusement, gambling, and recreation industries",2016-11,1665.0,1.3266796494644462
